path,seriesId,hash,manual,deepseek-r1:1.5b
src/fr/applications/ce2/maths/numeration/estimation-somme-facile/estimation-somme-facile.md,efd73d44,177e33cd5b82a00e,,
src/fr/applications/ce2/maths/numeration/estimation-somme-moyen/estimation-somme-moyen.md,daedfbe2,545719939e8266d0,,
src/fr/applications/ce2/maths/numeration/lire-boulier/01-centaines.md,f97f1def,956be82969c9382a,,
src/fr/applications/ce2/maths/numeration/lire-boulier/02-milliers.md,f97f1def,cb9e8f29fe640afa,,
src/fr/applications/ce2/maths/numeration/lire-boulier/03-avec-zeros.md,f97f1def,69b37ff2fd48d119,,
src/fr/applications/ce2/maths/numeration/nombres-pairs-impairs-02/01-pairs.md,b3e7f21a,efebe1027d4ec800,,
src/fr/applications/ce2/maths/numeration/nombres-pairs-impairs-02/02-impairs.md,b3e7f21a,4411cf57bea5aace,,
src/fr/applications/ce2/maths/numeration/nombres-pairs-impairs-02/03-melange.md,b3e7f21a,c768128d846e2a98,,
src/fr/applications/ce2/maths/numeration/nombres-pairs-impairs/01-pairs.md,a790dc59,d3bc9af51e167273,,
src/fr/applications/ce2/maths/numeration/nombres-pairs-impairs/02-impairs.md,a790dc59,82542837d3dc7cbe,,
src/fr/applications/ce2/maths/numeration/nombres-pairs-impairs/03-melange.md,a790dc59,c1290a0ea960d3e1,,
src/fr/applications/ce2/maths/numeration/ordre-nombres-01/ordre-nombres-01.md,d3f7a192,585b4cdb7534cb35,,
src/fr/applications/ce2/maths/numeration/ordre-nombres-02/ordre-nombres-02.md,e4c8b203,a422e688e536e18f,,
src/fr/applications/ce2/maths/numeration/place-valeur-01/place-valeur-01.md,e2413106,008f6dd6cde44e73,,
src/fr/applications/ce2/maths/numeration/recomposer-difficile/recomposer-difficile.md,ead3b372,abb5c302bcbd96e5,,
src/fr/applications/ce2/maths/numeration/recomposer-facile/recomposer-facile.md,ff79ae03,4964e7d8a15a6237,,
src/fr/applications/ce2/maths/numeration/recomposer-moyen/recomposer-moyen.md,bbc6bed6,41f66587ecc36374,,
src/fr/applications/ce2/maths/numeration/roman-to-arabic-difficile/roman-to-arabic-difficile.md,e5aeb175,ca9c82fb2526e4d5,,
src/fr/applications/ce2/maths/numeration/roman-to-arabic-facile/roman-to-arabic-facile.md,ff80de47,0a0cd4fa2d8d42bc,,
src/fr/applications/ce2/maths/numeration/roman-to-arabic-moyen/roman-to-arabic-moyen.md,d1bbe0af,2160b05f82b80ebe,,
src/fr/applications/ce2/maths/numeration/suites-ce2/suites-ce2.md,b5a2d023,eb700761e7b67bc7,,
src/fr/applications/ce2/maths/numeration/tableau-numeration-01/01-centaines.md,e7d98a75,b3121e4f82c8c6d2,,
src/fr/applications/ce2/maths/numeration/tableau-numeration-01/02-milliers.md,e7d98a75,e908af78d814e196,,
src/fr/applications/ce2/maths/numeration/tableau-numeration-01/03-avec-zeros.md,e7d98a75,df8316193b332668,,
src/fr/applications/ce2/maths/operations/addition-trou-facile/01-addition-trou.md,c81c58ba,2c30c8e7521ff9e8,,
src/fr/applications/ce2/maths/operations/addition-trou/addition-trou.md,be7e0175,5f5ffe76ea415d5d,,
src/fr/applications/ce2/maths/operations/comparer-expressions/comparer-add-gen.md,c9d0e1f2,bd185fe3dd126e79,,
src/fr/applications/ce2/maths/operations/comparer-expressions/comparer-mult-gen.md,c9d0e1f2,370400eb2414f6a4,,
src/fr/applications/ce2/maths/operations/comparer-mult-nombre/comparer-mult-nombre.md,b6624fac,c8b3e14dc0ca6dba,,
src/fr/applications/ce2/maths/operations/decodage-emojis/decodage-emojis.md,e53c02b1,e922f5cb700e6882,,
src/fr/applications/ce2/maths/operations/decodage-monstres/decodage-monstres.md,a34a742a,6c6b0aa7128f7bf9,,
src/fr/applications/ce2/maths/operations/division-simple/division-simple.md,f66022f9,f100865f0647f784,,
src/fr/applications/ce2/maths/operations/division-trou/division-trou.md,f9294b91,8c4ca97c29a4923d,,
src/fr/applications/ce2/maths/operations/doubles-moities/doubles-moities.md,f3648f2c,154faa225b3aec76,,
src/fr/applications/ce2/maths/operations/familles-faits/familles-add-gen.md,d7cf7345,0ea8c2f554c8e939,,
src/fr/applications/ce2/maths/operations/familles-faits/familles-mult-gen.md,d7cf7345,f3212d3e51bf2ce2,,
src/fr/applications/ce2/maths/operations/fruits-addition-trou/01-fruits.md,cf7fac37,ecd2be3ec632cfb7,,
src/fr/applications/ce2/maths/operations/fruits-soustraction-trou/01-fruits.md,e1c11318,3fbd102d36eb39d2,,
src/fr/applications/ce2/maths/operations/machine-decouverte/01-discover.md,0ca8524c,7eb450933c3f5df4,,
src/fr/applications/ce2/maths/operations/machine-fonctions/01-compute.md,438aaff0,667bae6b365bcc84,,
src/fr/applications/ce2/maths/operations/mult-directes-01/mult-directes-01.md,a81eceb5,6f0bb58920bafab4,,
src/fr/applications/ce2/maths/operations/mult-etapes-01/mult-etapes-01.md,f04a6286,2182f6fc9347771e,,
src/fr/applications/ce2/maths/operations/mult-etapes-02/mult-etapes-02.md,ebe2ee5c,a7f13704129e9f7e,,
src/fr/applications/ce2/maths/operations/mult-etapes-03/mult-etapes-03.md,f9a71c5b,dad8367824f9e1b8,,
src/fr/applications/ce2/maths/operations/multiplication-trou/multiplication-trou.md,c2b782d2,df0d046aea467c56,,
src/fr/applications/ce2/maths/operations/partager-equitable-01/partager-equitable-01.md,a1f2c3d4,9cfbe6c2ce671bed,,
src/fr/applications/ce2/maths/operations/perimetre/perimetre.md,a4f633a0,2579f98dc92efdbf,,
src/fr/applications/ce2/maths/operations/pyramides/pyramides-gen.md,f4547042,868f31c411f4e9ab,,
src/fr/applications/ce2/maths/operations/soustraction-trou-facile/01-soustraction-trou.md,a3d25ced,228153436962ea96,,
src/fr/applications/ce2/maths/operations/soustraction-trou/soustraction-trou.md,a103d228,d4661469ee179a85,,
src/fr/applications/ce2/maths/operations/table-02/table-02.md,d39e7a53,6dcea679ed31daa6,,
src/fr/applications/ce2/maths/operations/table-03/table-03.md,a257fde9,bc42f0a9eac760d4,,
src/fr/applications/ce2/maths/operations/table-04/table-04.md,d76efb42,431c65870f2e384c,,
src/fr/applications/ce2/maths/operations/table-05/table-05.md,e1d5145e,7327b13ae571f7d3,,
src/fr/applications/ce2/maths/operations/table-06/table-06.md,ad771002,39755cbf7f9c8cf4,,
src/fr/applications/ce2/maths/operations/table-07/table-07.md,d21c6ffa,198e6b5753336f01,,
src/fr/applications/ce2/maths/operations/table-08/table-08.md,ba632e30,19a2ac889a00cb7e,,
src/fr/applications/ce2/maths/operations/table-09/table-09.md,b9ca21f1,cc7ebaecff116290,,
src/fr/applications/ce2/maths/operations/table-10/table-10.md,ac47bade,9f38bfc73815b38a,,
src/fr/applications/ce2/maths/operations/table-fonction-mult/table-fonction-mult.md,e5a30001,00dca9fbb0f36a09,,
src/fr/applications/ce2/maths/operations/triangle-arithmetique/tri-facile-gen.md,ee1f6b31,fd4b74c14e38899f,,
src/fr/applications/ce2/maths/operations/triangle-arithmetique/tri-moyen-gen.md,ee1f6b31,770f06488069696a,,
src/fr/applications/ce2/maths/operations/vrai-faux-ops/vrai-faux-add-gen.md,e98c6937,b94fde395cbc74ed,,
src/fr/applications/ce2/maths/operations/vrai-faux-ops/vrai-faux-mult-gen.md,e98c6937,3c0f6b6d68d47bd8,,
src/fr/applications/cm1/maths/decimaux/ajouter-decimaux/ajouter-decimaux.md,acf67d2f,dd062eebb3959a36,,
src/fr/applications/cm1/maths/decimaux/comparer-decimaux/comparer-decimaux.md,c2d71e80,5afa1a6f291f551a,,
src/fr/applications/cm1/maths/decimaux/decomposer-decimal-01/01-dixiemes.md,d154c39c,dcfd22adb1cbc2cb,,
src/fr/applications/cm1/maths/decimaux/decomposer-decimal-02/01-centimes.md,f4014b65,1f02c783d958d622,,
src/fr/applications/cm1/maths/decimaux/decomposer-decimal-03/01-milliemes.md,caa56e14,c781aa908bcdec28,,
src/fr/applications/cm1/maths/decimaux/soustraire-decimaux/soustraire-decimaux.md,f67a1db1,0d8f54bd21a9af45,,
src/fr/applications/cm1/maths/decimaux/trier-decimaux/01-asc-1dec.md,b51629c0,9995a1424d363247,,
src/fr/applications/cm1/maths/decimaux/trier-decimaux/02-desc-1dec.md,b51629c0,442c2586b8ae5f52,,
src/fr/applications/cm1/maths/decimaux/trier-decimaux/03-asc-2dec-confusable.md,b51629c0,b800ff30a4a89f8b,,
src/fr/applications/cm1/maths/fractions/decompo-fraction-centieme/01-sans-zero.md,b1cc5d85,26811dfeb05d48eb,,
src/fr/applications/cm1/maths/fractions/decompo-fraction-centieme/02-avec-zeros.md,b1cc5d85,a3547d56e2bb5d03,,
src/fr/applications/cm1/maths/fractions/egalites-fractions/egalites-fractions.md,f3a1d8c6,907bfafa092e07a2,,
src/fr/applications/cm1/maths/fractions/fractions-egales/fractions-egales.md,a7b3c2e1,0b3f70f3b6fee1bc,,
src/fr/applications/cm1/maths/fractions/plus-grand-fraction/plus-grand-fraction.md,c3f2a7b1,c446ff4ab770dd5f,,
src/fr/applications/cm1/maths/fractions/recomposer-fractions/recomposer-fractions.md,e2c7a4f9,f079bcb4af504cc0,,
src/fr/applications/cm1/maths/geometrie/perimetre-formes/perimetre-formes.md,b9d4e731,66fdb91862d2b9fc,,
src/fr/applications/cm1/maths/logique/enigmes-gen.md,cea07b38,181589c5d40657ce,,
src/fr/applications/cm1/maths/logique/labyrinthe-mult3/01-maze.md,a6276d73,6b7f731be38a4eac,,
src/fr/applications/cm1/maths/logique/labyrinthe-mult5/01-maze.md,d2ce5375,b5d47269a54f2a70,,
src/fr/applications/cm1/maths/logique/venn-emojis/01-venn.md,84533a1b,c3a5d34135f67217,,
src/fr/applications/cm1/maths/logique/venn-formes/01-venn.md,c48887ae,df5e09e9e83b5808,,
src/fr/applications/cm1/maths/logique/venn-nombres/01-venn.md,ecb15971,e5d86e7ef52a6409,,
src/fr/applications/cm1/maths/mesures/comparaison-longueurs-difficile/01-comparer.md,511bd9af,50e8dedab595fb9e,,ok
src/fr/applications/cm1/maths/mesures/comparaison-longueurs-moyen/01-comparer.md,e703b359,e2e2ecc0fdef15e6,,skip
src/fr/applications/cm1/maths/mesures/comparaison-volumes-difficile/01-comparer.md,6f389b9e,0b2e8167b055822b,,ok
src/fr/applications/cm1/maths/mesures/comparaison-volumes-moyen/01-comparer.md,56a27a23,2077c813b6d45faa,,skip
src/fr/applications/cm1/maths/mesures/lire-heure-gen.md,bbe6f490,89ebeb8f42459b07,,
src/fr/applications/cm1/maths/mesures/lire-tableau-02/01-label.md,f6b40002,f6e7f5266b170de6,,
src/fr/applications/cm1/maths/mesures/lire-tableau-02/02-nombre.md,f6b40002,1b302e0d622cb155,,
src/fr/applications/cm1/maths/mesures/suites-horaires-demi/suites-horaires-demi.md,327c2f77,e5d6db8ecd934e70,,
src/fr/applications/cm1/maths/nombres/trier-fractions/01-meme-denominateur-asc.md,b7bb0d4c,a25712740d6be7ea,,
src/fr/applications/cm1/maths/nombres/trier-fractions/02-meme-denominateur-desc.md,b7bb0d4c,574d02dd2f3ee106,,
src/fr/applications/cm1/maths/nombres/trier-fractions/03-denominateurs-differents.md,b7bb0d4c,2464d14b49ed6eec,,
src/fr/applications/cm1/maths/numeration/ajouter-valeur-pos-difficile/ajouter-valeur-pos-difficile.md,9ab6b4a3,d6fef32e06f299f7,,
src/fr/applications/cm1/maths/numeration/ajouter-valeur-pos-facile/ajouter-valeur-pos-facile.md,2c4ec422,369c57a5013fe9b8,,
src/fr/applications/cm1/maths/numeration/ajouter-valeur-pos-moyen/ajouter-valeur-pos-moyen.md,e8e8f69a,ef546f74cf172429,,
src/fr/applications/cm1/maths/numeration/arrondir-millier/arrondir-millier.md,faa99708,8a5f8bbc0bfbd313,,
src/fr/applications/cm1/maths/numeration/blocs-valeur-position-01/blocs-valeur-position-01.md,c4f2a801,98a9f70dc0bffa13,,
src/fr/applications/cm1/maths/numeration/calcul-mental-grands-01/01-milliers-centaines.md,a0025999,f0c98c989ecbed58,,
src/fr/applications/cm1/maths/numeration/calcul-mental-grands-02/01-deux-operations.md,fd827605,a97c1565c45178d2,,
src/fr/applications/cm1/maths/numeration/calcul-mental-grands-03/01-grands-coefficients.md,c545854b,4dea76ed73a8308a,,
src/fr/applications/cm1/maths/numeration/comparer-grands-nombres/comparer-grands-nombres.md,ed911252,6ea1bfc6345f73ab,,
src/fr/applications/cm1/maths/numeration/convertir-decimaux/convertir-decimaux.md,d4f10004,b50edcad6c8e18eb,,
src/fr/applications/cm1/maths/numeration/decimal-triple-01/decimal-triple-01.md,bc37e1f0,eda4d7d2b59f917f,,
src/fr/applications/cm1/maths/numeration/decomp-decimal-01/decomp-decimal-01.md,b7e93c02,09c7fb88047cee26,,
src/fr/applications/cm1/maths/numeration/lire-boulier/01-dizaines-milliers.md,fb493520,25328723a101a7b9,,
src/fr/applications/cm1/maths/numeration/lire-boulier/02-centaines-milliers.md,fb493520,0c042fad509ccf0c,,
src/fr/applications/cm1/maths/numeration/lire-boulier/03-jusqu-au-million.md,fb493520,6dbfaf3210836b18,,
src/fr/applications/cm1/maths/numeration/mcq-decimaux-01/mcq-decimaux-01.md,d958cb61,2fd59adfa4ac284f,,
src/fr/applications/cm1/maths/numeration/mcq-decimaux-02/mcq-decimaux-02.md,42e84d42,8fd1aa64cb0e7f0c,,
src/fr/applications/cm1/maths/numeration/multi-decimal-pow10-facile/multi-decimal-pow10-facile.md,ff368f2f,0ecd297757248bc9,,
src/fr/applications/cm1/maths/numeration/multi-decimal-pow10-moyen/multi-decimal-pow10-moyen.md,5b54886a,e815cbb392dac068,,
src/fr/applications/cm1/maths/numeration/multiples-difficile/01-multiples-20-a-90.md,a13db7d9,b85631cdbd589554,,
src/fr/applications/cm1/maths/numeration/multiples-difficile/02-multiples-200-a-900.md,a13db7d9,08fd51f69ce4a53a,,
src/fr/applications/cm1/maths/numeration/multiples-facile/01-multiples-de-2.md,c122ce8b,a2f9d78faa27841b,,
src/fr/applications/cm1/maths/numeration/multiples-facile/02-multiples-de-3.md,c122ce8b,3fa781595357a983,,
src/fr/applications/cm1/maths/numeration/multiples-facile/03-multiples-de-10.md,c122ce8b,8b3c937b3c87b2cc,,
src/fr/applications/cm1/maths/numeration/multiples-moyen/01-multiples-4-5-6.md,f2527889,08f9baedfce96ff6,,
